index,predicted_copy_number
ASV7515,3.335407235
ASV7516,1.597908993
ASV7517,2.27538971
ASV7518,2.318763971
ASV7519,1.983907817
ASV7520,2.858727579
ASV7521,1.202138413
ASV7522,1.837417587
ASV7523,4.035993709
ASV7524,2.299148251
ASV7525,1.579549587
ASV7526,1.94132609
ASV7527,2.440781892
ASV7528,1.774012391
ASV7529,1.860380872
ASV7530,1.47475431
ASV7531,2.54708068
ASV7532,1.898012897
ASV7533,1.104115859
ASV7534,2.154140148
ASV7535,1.808362962
ASV7536,4.535336366
ASV7537,1.862101971
ASV7538,2.187203448
ASV7539,2.554547604
ASV7540,2.896227407
ASV7541,3.978372198
ASV7542,2.165311167
ASV7543,4.000865503
ASV7544,2.654275226
ASV7545,1.508985558
ASV7546,4.106828826
ASV7547,2.325812364
ASV7548,2.427873976
ASV7549,2.513441943
ASV7550,3.192589889
ASV7551,1.568238426
ASV7552,1.42630364
ASV7553,1.397202442
ASV7554,1.550672776
ASV7555,5.290718727
ASV7556,2.898985567
ASV7557,3.748068665
ASV7558,1.526574223
ASV7559,1.872923495
ASV7560,1.929328046
ASV7561,2.105993883
ASV7562,1.430357054
ASV7563,2.589502514
ASV7564,2.129299362
ASV7565,2.716168965
ASV7566,1.897934121
ASV7567,2.253805086
ASV7568,2.801968963
ASV7569,1.934483692
ASV7570,3.86358105
ASV7571,1.758219068
ASV7572,4.09155951
ASV7573,2.996120141
ASV7574,2.886021895
ASV7575,3.26682777
ASV7576,2.349366912
ASV7577,3.637290347
ASV7578,2.867605556
ASV7579,2.236476253
ASV7580,3.262221325
ASV7581,2.197117629
ASV7582,2.099643585
ASV7583,1.705982868
ASV7584,1.36376011
ASV7585,2.928606264
ASV7586,3.357155105
ASV7587,3.56049548
ASV7588,2.233952499
ASV7589,2.57998333
ASV7590,1.698298977
ASV7591,2.912097986
ASV7592,1.494650629
ASV7593,2.151924014
ASV7594,1.861891826
ASV7595,1.680121102
ASV7596,2.454280611
ASV7597,2.402536751
ASV7598,1.817578064
ASV7599,2.803075331
ASV7600,2.136051291
ASV7601,2.240663214
ASV7602,2.285215307
ASV7603,4.449176293
ASV7604,3.08182401
ASV7605,3.137138939
ASV7606,2.048524991
ASV7607,3.147933314
ASV7608,2.761417902
ASV7609,2.304976373
ASV7610,1.736566968
ASV7611,1.877379685
ASV7612,3.14692333
ASV7613,1.436850026
ASV7614,1.615065836
ASV7615,1.558152724
ASV7616,2.429201472
ASV7617,2.028504193
ASV7618,2.816256805
ASV7619,1.623358434
ASV7620,2.564141639
ASV7621,1.721162533
ASV7622,2.335358242
ASV7623,1.130934682
ASV7624,3.135188762
ASV7625,2.207040389
ASV7626,2.983108678
ASV7627,1.809746442
ASV7628,2.368121748
ASV7629,3.620877091
ASV7630,2.365939448
ASV7631,2.080734907
ASV7632,2.355337142
ASV7633,1.62128701
ASV7634,1.365519189
ASV7635,2.713464213
ASV7636,1.376519463
ASV7637,2.388287903
ASV7638,1.294000535
ASV7639,2.415883253
ASV7640,2.688332221
ASV7641,2.298708126
ASV7642,1.252967002
ASV7643,1.662274363
ASV7644,1.738649003
ASV7645,2.466584905
ASV7646,2.784212428
ASV7647,2.618739838
ASV7648,2.823380169
ASV7649,2.666608139
ASV7650,2.944800386
ASV7651,2.548115928
ASV7652,2.520369578
ASV7653,2.640742447
ASV7654,1.87922214
ASV7655,1.961610962
ASV7656,1.447408685
ASV7657,2.478120934
ASV7658,1.691174556
ASV7659,2.738090795
ASV7660,1.537295819
ASV7661,1.954947541
ASV7662,1.433396125
ASV7663,2.506821986
ASV7664,2.161451182
ASV7665,1.412216662
ASV7666,2.784667113
ASV7667,2.635108513
ASV7668,2.910053809
ASV7669,2.237351836
ASV7670,2.701689569
ASV7671,2.006319241
ASV7672,2.452603927
ASV7673,2.957446128
ASV7674,2.32358452
ASV7675,2.55402882
ASV7676,1.373717928
ASV7677,1.615428403
ASV7678,1.628724382
ASV7679,4.176264413
ASV7680,4.581587746
ASV7681,2.249076159
ASV7682,1.724111214
ASV7683,1.893412825
ASV7684,2.051596625
ASV7685,1.149032414
ASV7686,2.099463724
ASV7687,1.605229208
ASV7688,1.82484093
ASV7689,2.463644919
ASV7690,2.0961556
ASV7691,2.637031658
ASV7692,1.62487091
ASV7693,2.184760497
ASV7694,2.334874825
ASV7695,3.963687134
ASV7696,1.800025802
ASV7697,1.298772207
ASV7698,4.57302506
ASV7699,2.848554169
ASV7700,1.808812036
ASV7701,1.973697607
ASV7702,1.375959035
ASV7703,2.96277496
ASV7704,1.693694756
ASV7705,1.488628486
ASV7706,2.34282649
ASV7707,1.470417907
ASV7708,2.762534315
ASV7709,2.983241153
ASV7710,2.867252283
ASV7711,2.122571878
ASV7712,2.670641998
ASV7713,2.476197715
ASV7714,1.943450659
ASV7715,1.793143053
ASV7716,2.158375212
ASV7717,3.679769911
ASV7718,1.573046348
ASV7719,2.142715795
ASV7720,1.168007426
ASV7721,1.845810766
ASV7722,2.546163418
ASV7723,1.913800642
ASV7724,3.990051525
ASV7725,4.576688829
ASV7726,2.30151486
ASV7727,1.649864658
ASV7728,2.301981121
ASV7729,2.337112232
ASV7730,1.999125574
ASV7731,4.004853537
ASV7732,2.211993576
ASV7733,2.339879214
ASV7734,1.898146497
ASV7735,2.942138271
ASV7736,1.509125274
ASV7737,1.420307012
ASV7738,2.930716991
ASV7739,2.070509868
ASV7740,2.413479515
ASV7741,2.408758318
ASV7742,3.543165141
ASV7743,2.91170855
ASV7744,2.531791053
ASV7745,1.333301991
ASV7746,2.290904845
ASV7747,2.314917527
ASV7748,1.842818977
ASV7749,4.312193657
ASV7750,4.248307463
ASV7751,2.750953119
ASV7752,3.13878314
ASV7753,1.903596445
ASV7754,2.597278623
ASV7755,1.775499057
ASV7756,2.225352597
ASV7757,2.212667305
ASV7758,1.515086637
ASV7759,1.972101569
ASV7760,2.439136778
ASV7761,5.996760978
ASV7762,4.499452375
ASV7763,4.582507823
ASV7764,2.580543422
ASV7765,1.098546166
ASV7766,1.709595304
ASV7767,1.942887321
ASV7768,2.804977328
ASV7769,1.617847228
ASV7770,2.193513601
ASV7771,2.131601849
ASV7772,2.637099851
ASV7773,2.410239281
ASV7774,1.769120979
ASV7775,1.523827631
ASV7776,2.363281814
ASV7777,1.388005619
ASV7778,1.868757376
ASV7779,2.263510182
ASV7780,2.424287851
ASV7781,2.470502097
ASV7782,2.575133715
ASV7783,3.064034577
ASV7784,3.728957348
ASV7785,1.605380268
ASV7786,2.402571445
ASV7787,3.723258695
ASV7788,2.812022399
ASV7789,2.270660566
ASV7790,2.126024069
ASV7791,1.996057168
ASV7792,1.577750643
ASV7793,1.589714664
ASV7794,1.77641829
ASV7795,1.83072317
ASV7796,1.970599612
ASV7797,1.984931103
ASV7798,2.863253583
ASV7799,2.394176072
ASV7800,3.074350609
ASV7801,3.465673043
ASV7802,1.670653363
ASV7803,2.842804644
ASV7804,3.276627746
ASV7805,2.658206948
ASV7806,2.392267683
ASV7807,1.44246726
ASV7808,1.806336707
ASV7809,1.42907189
ASV7810,2.381844304
ASV7811,1.961042434
ASV7812,2.186815117
ASV7813,1.935952294
ASV7814,2.442542245
ASV7815,3.791845657
ASV7816,2.366840846
ASV7817,1.262056438
ASV7818,3.523489013
ASV7819,2.021323096
ASV7820,1.452867038
ASV7821,2.943903063
ASV7822,2.967679131
ASV7823,2.172539301
ASV7824,1.324178794
ASV7825,2.719270648
ASV7826,1.784689718
ASV7827,1.644773146
ASV7828,3.356395442
ASV7829,2.011349157
ASV7830,3.355907339
ASV7831,1.556809579
ASV7832,1.537973199
ASV7833,2.851036279
ASV7834,2.24179897
ASV7835,1.794860913
ASV7836,1.921297952
ASV7837,2.09936735
ASV7838,1.545239681
ASV7839,2.639553833
ASV7840,1.729303324
ASV7841,3.524697595
ASV7842,1.933709286
ASV7843,1.358974478
ASV7844,3.002777157
ASV7845,1.566325286
ASV7846,2.464926568
ASV7847,1.515138223
ASV7848,1.167059963
ASV7849,2.76862841
ASV7850,1.304523376
ASV7851,2.296518762
ASV7852,4.215606217
ASV7853,3.960402059
ASV7854,3.102681654
ASV7855,2.833335533
ASV7856,1.8365162
ASV7857,2.426295976
ASV7858,1.958410989
ASV7859,2.083218664
ASV7860,2.742081307
ASV7861,1.954023538
ASV7862,2.4328194
ASV7863,2.79651803
ASV7864,1.567369177
ASV7865,3.978515213
ASV7866,2.191480582
ASV7867,1.42946508
ASV7868,1.58703375
ASV7869,2.304453785
ASV7870,3.562830784
ASV7871,2.837414178
ASV7872,2.914272983
ASV7873,2.433413153
ASV7874,1.158509511
ASV7875,1.552941819
ASV7876,1.771793426
ASV7877,2.674024964
ASV7878,2.763061189
ASV7879,4.010025902
ASV7880,1.261942046
ASV7881,2.059179703
ASV7882,1.425094648
ASV7883,1.461576824
ASV7884,1.7899696
ASV7885,1.75487352
ASV7886,1.890677623
ASV7887,3.189305974
ASV7888,1.877012208
ASV7889,1.931232458
ASV7890,2.802717168
ASV7891,2.36346943
ASV7892,2.095839904
ASV7893,2.066575695
ASV7894,5.094507036
ASV7895,2.061517256
ASV7896,1.283636669
ASV7897,1.828534911
ASV7898,3.214349495
ASV7899,4.51589209
ASV7900,2.903774665
ASV7901,2.617980461
ASV7902,1.461080241
ASV7903,2.786920794
ASV7904,1.726097537
ASV7905,3.528208466
ASV7906,1.57062969
ASV7907,1.138474255
ASV7908,1.540605155
ASV7909,1.612939694
ASV7910,2.459933145
ASV7911,2.160756582
ASV7912,2.773050872
ASV7913,3.368262605
ASV7914,1.860312094
ASV7915,3.75103048
ASV7916,1.734848341
ASV7917,2.213951234
ASV7918,1.632112067
ASV7919,2.459498961
ASV7920,1.874462504
ASV7921,1.293436358
ASV7922,1.530352141
ASV7923,3.224754231
ASV7924,3.945370776
ASV7925,2.452239992
ASV7926,2.644725453
ASV7927,2.903893967
ASV7928,2.252034971
ASV7929,3.583234582
ASV7930,1.549183794
ASV7931,2.973539445
ASV7932,5.381144499
ASV7933,3.230651652
ASV7934,1.770067104
ASV7935,2.059081052
ASV7936,1.812457008
ASV7937,1.969436921
ASV7938,2.38223349
ASV7939,2.301272247
ASV7940,2.567080473
ASV7941,3.814918629
ASV7942,2.565306783
ASV7943,1.537477308
ASV7944,2.597734143
ASV7945,1.709351046
ASV7946,2.960446629
ASV7947,1.753599894
ASV7948,2.684953789
ASV7949,1.315111231
ASV7950,1.92903659
ASV7951,1.92939659
ASV7952,2.401403892
ASV7953,1.593507239
ASV7954,1.52670119
ASV7955,3.098972202
ASV7956,1.789476756
ASV7957,1.891155678
ASV7958,1.710804766
ASV7959,2.176242242
ASV7960,1.743702726
ASV7961,2.600717199
ASV7962,2.808282008
ASV7963,1.279479795
ASV7964,1.827851209
ASV7965,1.618461659
ASV7966,1.376574152
ASV7967,2.218407283
ASV7968,3.117079311
ASV7969,2.116544153
ASV7970,1.911167003
ASV7971,2.902001292
ASV7972,2.154646197
ASV7973,3.344858695
ASV7974,1.580948268
ASV7975,2.25654545
ASV7976,1.889529061
ASV7977,1.481028175
ASV7978,1.723620503
ASV7979,3.583756632
ASV7980,2.248697515
ASV7981,3.708148135
ASV7982,2.288475969
ASV7983,1.299068343
ASV7984,1.632227331
ASV7985,2.252780503
ASV7986,3.545334712
ASV7987,2.537818219
ASV7988,2.066011162
ASV7989,2.877280855
ASV7990,2.594285133
ASV7991,3.336449708
ASV7992,1.775684446
ASV7993,2.380485299
ASV7994,2.012404909
ASV7995,2.063904689
ASV7996,2.168619887
ASV7997,2.081887914
ASV7998,4.458459112
ASV7999,1.492095577
ASV8000,2.450288372
ASV8001,2.772893591
ASV8002,2.352433504
ASV8003,2.061397023
ASV8004,1.958125109
ASV8005,2.812077165
ASV8006,1.837596636
ASV8007,2.334526395
ASV8008,2.558304079
ASV8009,3.49153331
ASV8010,1.538657638
ASV8011,1.106661888
ASV8012,1.949892102
ASV8013,1.720520074
ASV8014,1.694552144
ASV8015,3.441211872
ASV8016,1.990926644
ASV8017,1.109140883
ASV8018,1.958999398
ASV8019,1.994822768
ASV8020,2.179181937
ASV8021,2.906608228
ASV8022,2.048328416
ASV8023,1.729565532
ASV8024,3.234283073
ASV8025,2.587950185
ASV8026,1.831187464
ASV8027,1.961931872
ASV8028,1.387674454
ASV8029,1.600172623
ASV8030,2.692700636
ASV8031,1.910934439
ASV8032,3.025628201
ASV8033,2.24838903
ASV8034,1.367336317
ASV8035,1.977221179
ASV8036,1.804800071
ASV8037,2.014322098
ASV8038,2.849376849
ASV8039,1.930766285
ASV8040,2.416322277
ASV8041,2.121240151
ASV8042,2.576502509
ASV8043,2.680645911
ASV8044,1.941067654
ASV8045,2.458739118
ASV8046,2.082128566
ASV8047,1.911694422
ASV8048,1.461081414
ASV8049,1.855279535
ASV8050,1.528761163
ASV8051,1.751201712
ASV8052,1.910656058
ASV8053,1.887806959
ASV8054,2.306155504
ASV8055,2.497350558
ASV8056,1.793500157
ASV8057,1.787606206
ASV8058,3.456639278
ASV8059,1.224328604
ASV8060,6.621438458
ASV8061,1.885745518
ASV8062,1.563203146
ASV8063,3.876976954
ASV8064,2.503659668
ASV8065,1.495573925
ASV8066,2.322083211
ASV8067,2.84761537
ASV8068,1.811890005
ASV8069,1.960467175
ASV8070,1.570923726
ASV8071,4.751559444
ASV8072,2.393296094
ASV8073,1.667940375
ASV8074,1.57512569
ASV8075,2.236444121
ASV8076,1.912716321
ASV8077,2.642069528
ASV8078,1.324177878
ASV8079,1.693758853
ASV8080,1.652770073
ASV8081,1.273949269
ASV8082,1.692243817
ASV8083,1.492247635
ASV8084,2.963830269
ASV8085,2.176157327
ASV8086,1.58063941
ASV8087,3.042108326
ASV8088,2.373454387
ASV8089,1.62023571
ASV8090,2.646145081
ASV8091,1.646009588
ASV8092,2.543305464
ASV8093,2.292773648
ASV8094,2.282403506
ASV8095,2.292751342
ASV8096,5.054232854
ASV8097,2.628554137
ASV8098,3.448610722
ASV8099,2.896739572
ASV8100,3.608450085
ASV8101,1.604257096
ASV8102,1.328252133
ASV8103,1.726228724
ASV8104,3.594986396
ASV8105,1.853653945
ASV8106,1.814272807
ASV8107,3.019117994
ASV8108,2.750829931
ASV8109,4.164385345
ASV8110,1.731489412
ASV8111,3.470576963
ASV8112,1.392883751
ASV8113,1.66545635
ASV8114,1.028378197
ASV8115,2.313705813
ASV8116,4.038843393
ASV8117,1.820657609
ASV8118,1.840640213
ASV8119,1.206994325
ASV8120,2.337917512
ASV8121,1.133533945
ASV8122,1.072001488
ASV8123,1.204192061
ASV8124,2.633646551
ASV8125,2.393162801
ASV8126,1.868065984
ASV8127,1.992362092
ASV8128,2.513163589
ASV8129,2.033016847
ASV8130,2.218491226
ASV8131,2.09863639
ASV8132,1.502629785
ASV8133,1.900183943
ASV8134,2.097216952
ASV8135,1.260442568
ASV8136,1.223617933
ASV8137,1.491368682
ASV8138,2.251900984
ASV8139,2.469888217
ASV8140,2.142727704
ASV8141,2.108406864
ASV8142,2.060312066
ASV8143,1.833326444
ASV8144,1.444329133
ASV8145,2.743232828
ASV8146,3.167029861
ASV8147,2.054649277
ASV8148,1.560482076
ASV8149,3.910200634
ASV8150,2.473000436
ASV8151,1.944800026
ASV8152,2.841662902
ASV8153,2.701743395
ASV8154,2.156316796
ASV8155,2.640320285
ASV8156,1.875507971
ASV8157,2.324448247
ASV8158,1.287147628
ASV8159,1.954964188
ASV8160,5.783960409
ASV8161,1.703328347
ASV8162,4.240472604
ASV8163,2.171626178
ASV8164,2.303192113
ASV8165,1.981701444
ASV8166,2.009380033
ASV8167,2.233670792
ASV8168,2.846675951
ASV8169,3.019068058
ASV8170,2.575306775
ASV8171,2.829486475
ASV8172,2.373301206
ASV8173,2.034239934
ASV8174,1.431804105
ASV8175,2.781663149
ASV8176,2.566161788
ASV8177,1.812609082
ASV8178,5.49846166
ASV8179,2.26499195
ASV8180,2.966262415
ASV8181,2.655729323
ASV8182,3.153885271
ASV8183,1.356149791
ASV8184,2.015511836
ASV8185,8.667958998
ASV8186,2.951090937
ASV8187,4.10085159
ASV8188,1.662624329
ASV8189,1.965529378
ASV8190,1.748007943
ASV8191,2.135853858
ASV8192,2.234336298
ASV8193,4.721085925
ASV8194,2.83854975
ASV8195,2.137953384
ASV8196,1.924325603
ASV8197,2.948524839
ASV8198,1.545630011
ASV8199,2.086268516
ASV8200,3.127671884
ASV8201,2.202450163
ASV8202,7.977848193
ASV8203,2.238140667
ASV8204,3.003802188
ASV8205,2.074018134
ASV8206,3.500619733
ASV8207,2.059225913
ASV8208,2.03335988
ASV8209,3.044470366
ASV8210,2.215549222
ASV8211,2.955181979
ASV8212,2.181186072
ASV8213,2.51824033
ASV8214,2.486268839
ASV8215,2.396048622
ASV8216,1.900906421
ASV8217,4.682749051
ASV8218,2.763577958
ASV8219,1.977216483
ASV8220,2.542756179
ASV8221,1.217787329
ASV8222,2.296857429
ASV8223,2.83932964
ASV8224,5.024397108
ASV8225,1.924294578
ASV8226,3.790638178
ASV8227,3.137314704
ASV8228,1.605367195
ASV8229,2.641696246
ASV8230,2.4467474
ASV8231,1.964860053
ASV8232,1.16585379
ASV8233,1.675215639
ASV8234,6.792592491
ASV8235,1.306543865
ASV8236,2.218844529
ASV8237,2.498706693
ASV8238,2.778909781
ASV8239,2.479935485
ASV8240,3.710006531
ASV8241,5.424164398
ASV8242,1.911184691
ASV8243,1.402107783
ASV8244,2.966515328
ASV8245,2.85618131
ASV8246,2.583712603
ASV8247,2.640138623
ASV8248,1.702723247
ASV8249,2.018390175
ASV8250,1.822203707
ASV8251,2.67887753
ASV8252,2.239377663
ASV8253,1.572682168
ASV8254,2.334146325
ASV8255,1.159385069
ASV8256,2.867500826
ASV8257,3.388960336
ASV8258,1.820281894
ASV8259,2.387622185
ASV8260,4.158742598
ASV8261,1.527153527
ASV8262,2.035741748
ASV8263,1.632910747
ASV8264,1.4437162
ASV8265,2.26204994
ASV8266,2.786112064
ASV8267,1.792163075
ASV8268,2.116312886
ASV8269,2.793509746
ASV8270,2.228320312
ASV8271,1.603437194
ASV8272,1.374927421
ASV8273,2.216204944
ASV8274,1.665129165
ASV8275,2.000879612
ASV8276,4.677326498
ASV8277,2.646544658
ASV8278,1.996756791
ASV8279,1.704584779
ASV8280,1.63418919
ASV8281,2.352067764
ASV8282,1.427351909
ASV8283,1.656093769
ASV8284,2.667672194
ASV8285,2.280848402
ASV8286,2.239296086
ASV8287,2.094055307
ASV8288,1.519641773
ASV8289,2.318533753
ASV8290,1.808937496
ASV8291,1.400795928
ASV8292,3.201801711
ASV8293,1.861018415
ASV8294,2.993347163
ASV8295,6.192502138
ASV8296,1.771336674
ASV8297,1.74403514
ASV8298,1.705323127
ASV8299,3.726914886
ASV8300,2.640054037
ASV8301,2.403827362
ASV8302,3.080892209
ASV8303,5.073211032
ASV8304,2.989641947
ASV8305,1.864572164
ASV8306,1.995770805
ASV8307,1.359358298
ASV8308,3.363422869
ASV8309,1.926167348
ASV8310,1.958066166
ASV8311,1.924531438
ASV8312,4.80139096
ASV8313,2.125528205
ASV8314,4.050800598
ASV8315,2.838172016
ASV8316,4.424474052
ASV8317,1.902837754
ASV8318,1.498394942
ASV8319,1.904399845
ASV8320,1.968467812
ASV8321,1.741008534
ASV8322,1.949114079
ASV8323,2.784443492
ASV8324,3.091982181
ASV8325,1.256579732
ASV8326,2.807219119
ASV8327,2.060725685
ASV8328,1.914798155
ASV8329,2.031942122
ASV8330,2.671460602
ASV8331,1.708161728
ASV8332,2.501359932
ASV8333,11.85447521
ASV8334,3.351808538
ASV8335,4.44254192
ASV8336,2.625683755
ASV8337,1.584598667
ASV8338,4.515683554
ASV8339,2.582075123
ASV8340,2.077275686
ASV8341,3.51501946
ASV8342,1.915597006
ASV8343,2.643014875
ASV8344,2.948956893
ASV8345,1.105139295
ASV8346,2.284996189
ASV8347,1.688333882
ASV8348,2.297948057
ASV8349,3.06153005
ASV8350,4.243973162
ASV8351,1.962315003
ASV8352,1.612510244
ASV8353,2.864007269
ASV8354,3.750883855
ASV8355,1.732853237
ASV8356,1.321843478
ASV8357,2.419444015
ASV8358,1.168630152
ASV8359,2.492976432
ASV8360,2.792463596
ASV8361,3.243971648
ASV8362,1.657939017
ASV8363,2.90819627
ASV8364,1.71363021
ASV8365,2.531609499
ASV8366,2.853117993
ASV8367,1.724634196
ASV8368,1.516563739
ASV8369,1.51415559
ASV8370,2.310059178
ASV8371,1.975191791
ASV8372,1.875026527
ASV8373,2.61624718
ASV8374,1.717730631
ASV8375,4.03327668
ASV8376,2.358104989
ASV8377,2.151878037
ASV8378,1.408929798
ASV8379,3.92845279
ASV8380,1.194796281
ASV8381,2.871262206
ASV8382,2.27463319
ASV8383,2.338767745
ASV8384,1.771325699
ASV8385,2.850433329
ASV8386,6.981909201
ASV8387,1.31517587
ASV8388,1.33273463
ASV8389,2.587417437
ASV8390,3.534831975
ASV8391,2.380440145
ASV8392,1.707523206
ASV8393,2.505409367
ASV8394,1.302573642
ASV8395,2.245450053
ASV8396,2.41317591
ASV8397,2.240585839
ASV8398,1.801640561
ASV8399,1.60183883
ASV8400,2.620138309
ASV8401,2.288222328
ASV8402,2.383824878
ASV8403,2.672290761
ASV8404,2.602974486
ASV8405,2.643911009
ASV8406,2.057030049
ASV8407,2.154280364
ASV8408,2.262833568
ASV8409,1.792148192
ASV8410,2.020908849
ASV8411,2.169545991
ASV8412,2.502160877
ASV8413,1.875366854
ASV8414,1.66126923
ASV8415,1.664353856
ASV8416,2.698465286
ASV8417,2.288825642
ASV8418,2.350287815
ASV8419,1.931246054
ASV8420,2.292389228
ASV8421,1.615235441
ASV8422,1.635239953
ASV8423,2.510059643
ASV8424,3.012591304
ASV8425,2.33281457
ASV8426,2.582522554
ASV8427,2.331464584
ASV8428,1.85014234
ASV8429,2.33512237
ASV8430,3.023521544
ASV8431,1.604834088
ASV8432,3.374170652
ASV8433,1.912915034
ASV8434,1.987967594
ASV8435,2.188139203
ASV8436,2.932080568
ASV8437,2.137227199
ASV8438,3.499383903
ASV8439,3.359005959
ASV8440,2.666292316
ASV8441,2.986316924
ASV8442,2.930159909
ASV8443,1.557032804
ASV8444,2.676511646
ASV8445,1.980821508
ASV8446,1.636977097
ASV8447,2.330804304
ASV8448,1.203843329
ASV8449,3.491432754
ASV8450,3.187789244
ASV8451,1.842611777
ASV8452,1.67190073
ASV8453,3.49585198
ASV8454,1.790028524
ASV8455,1.388717268
ASV8456,2.995142126
ASV8457,1.406922805
ASV8458,1.66900848
ASV8459,2.370688816
ASV8460,2.7939544
ASV8461,1.474797698
ASV8462,2.170967948
ASV8463,3.677781888
ASV8464,2.502845229
ASV8465,1.265584135
ASV8466,3.363450295
ASV8467,1.278858676
ASV8468,1.693628695
ASV8469,2.136604768
ASV8470,8.766525638
ASV8471,2.26310711
ASV8472,2.195331676
ASV8473,1.660138997
ASV8474,1.461990792
ASV8475,2.262098519
ASV8476,2.344443929
ASV8477,1.112435667
ASV8478,2.431843183
ASV8479,2.985098205
ASV8480,1.463489047
ASV8481,1.799527261
ASV8482,2.733835968
ASV8483,3.321246624
ASV8484,2.185372208
ASV8485,1.274559005
ASV8486,5.996483112
ASV8487,2.58733574
ASV8488,2.883179343
ASV8489,2.506379119
ASV8490,1.548476605
ASV8491,5.238144601
ASV8492,1.721480524
ASV8493,1.779197961
ASV8494,1.254963501
ASV8495,1.930101898
ASV8496,1.646595466
ASV8497,4.207857849
ASV8498,2.686061459
ASV8499,3.810770609
ASV8500,2.04944235
ASV8501,2.63342446
ASV8502,2.591073011
ASV8503,9.39088001
ASV8504,2.778571179
